    "Time",    "Rainfall",     "Outflow",     "Outflow",   "Total Sed","     0.200mm","     0.300mm","     0.030mm","     0.010mm","     0.002mm"
   "(min)",     "(mm/hr)",     "(mm/hr)",   "(cu m /s)",      "(kg/s)",      "(kg/s)",      "(kg/s)",      "(kg/s)",      "(kg/s)",      "(kg/s)"
     54.80,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     54.90,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     55.00,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     55.10,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     55.20,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     55.30,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     55.40,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     55.50,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     55.60,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     55.70,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     55.80,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     55.90,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     56.00,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     56.10,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     56.20,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     56.30,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     56.40,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     56.50,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     56.60,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     56.70,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     56.80,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     56.90,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     57.00,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     57.10,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     57.20,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     57.30,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     57.40,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     57.50,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     57.60,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     57.70,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     57.80,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     57.90,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     58.00,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     58.10,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     58.20,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     58.30,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     58.40,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     58.50,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     58.60,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     58.70,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     58.80,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     58.90,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     59.00,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     59.10,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     59.20,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     59.30,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     59.40,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     59.50,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     59.60,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     59.70,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     59.80,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     59.90,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
     60.00,        0.0000,       0.00000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000,     0.0000000
